Player Name,Position,Player URL
Niklas Dorsch,MF,https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch
Mathias Honsak,"MF,FW",https://fbref.com/en/players/3dbdbb6a/Mathias-Honsak
Sirlord Conteh,"FW,DF",https://fbref.com/en/players/34e09d5f/Sirlord-Conteh
Luca Kerber,"MF,FW",https://fbref.com/en/players/c107935c/Luca-Kerber
Stefan Schimmer,"FW,MF",https://fbref.com/en/players/395bbb60/Stefan-Schimmer
Tim Siersleben,DF,https://fbref.com/en/players/f761c901/Tim-Siersleben
Vitus Eicher,GK,https://fbref.com/en/players/1f158264/Vitus-Eicher
Frank Feller,GK,https://fbref.com/en/players/ccd0981f/Frank-Feller
Norman Theuerkauf,"DF,MF",https://fbref.com/en/players/0cbf4c54/Norman-Theuerkauf
Iñaki Williams,FW,https://fbref.com/en/players/6a99e0b1/Inaki-Williams
Daniel Vivian,DF,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian
Oihan Sancet,MF,https://fbref.com/en/players/bdb624a3/Oihan-Sancet
Álex Berenguer,FW,https://fbref.com/en/players/dc1c2fce/Alex-Berenguer
Gorka Guruzeta,FW,https://fbref.com/en/players/6b5ea2f4/Gorka-Guruzeta
Julen Agirrezabala,GK,https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala
Yuri Berchiche,DF,https://fbref.com/en/players/b6e50615/Yuri-Berchiche
Aitor Paredes,DF,https://fbref.com/en/players/b906757a/Aitor-Paredes
Beñat Prados,MF,https://fbref.com/en/players/1f60244a/Benat-Prados
Nico Williams,FW,https://fbref.com/en/players/afdc14d7/Nico-Williams
Óscar de Marcos,DF,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos
Mikel Jauregizar,MF,https://fbref.com/en/players/2f5c78ca/Mikel-Jauregizar
Yeray Álvarez,DF,https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez
Mikel Vesga,MF,https://fbref.com/en/players/b0fce72c/Mikel-Vesga
Alex Padilla,GK,https://fbref.com/en/players/a275838a/Alex-Padilla
Iñigo Lekue,DF,https://fbref.com/en/players/59b7d823/Inigo-Lekue
Iñigo Ruiz de Galarreta,MF,https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta
Adama Boiro,DF,https://fbref.com/en/players/e7992f7b/Adama-Boiro
Unai Gómez,"MF,FW",https://fbref.com/en/players/37db6cae/Unai-Gomez
Ander Herrera,MF,https://fbref.com/en/players/436a9dd0/Ander-Herrera
Álvaro djaló,FW,https://fbref.com/en/players/45c29ae7/Alvaro-djalo
Andoni Gorosabel,DF,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
Unai Núñez,DF,https://fbref.com/en/players/be170419/Unai-Nunez
Peio Canales,MF,https://fbref.com/en/players/3b5d2ab7/Peio-Canales
Javi Martón,FW,https://fbref.com/en/players/2381eead/Javi-Marton
Adu Ares,FW,https://fbref.com/en/players/a461f098/Adu-Ares
Unai Eguíluz,DF,https://fbref.com/en/players/bb33af5c/Unai-Eguiluz
Oier Gastesi,GK,https://fbref.com/en/players/4420bcfe/Oier-Gastesi
Nicolás Serrano,MF,https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano
Dan Burn,DF,https://fbref.com/en/players/b2d31e83/Dan-Burn
Nick Pope,GK,https://fbref.com/en/players/4b40d9ca/Nick-Pope
Bruno Guimarães,MF,https://fbref.com/en/players/82518f62/Bruno-Guimaraes
Anthony Gordon,FW,https://fbref.com/en/players/2bd83368/Anthony-Gordon
Joelinton,MF,https://fbref.com/en/players/c17bfb65/Joelinton
Jacob Murphy,FW,https://fbref.com/en/players/de112b84/Jacob-Murphy
Alexander Isak,FW,https://fbref.com/en/players/8e92be30/Alexander-Isak
Fabian Schär,DF,https://fbref.com/en/players/c8aa95da/Fabian-Schar
Lewis Hall,DF,https://fbref.com/en/players/da011f18/Lewis-Hall
Harvey Barnes,FW,https://fbref.com/en/players/3ea50f67/Harvey-Barnes
Valentino Livramento,DF,https://fbref.com/en/players/afed6722/Valentino-Livramento
Sean Longstaff,MF,https://fbref.com/en/players/a2b105e0/Sean-Longstaff
Kieran Trippier,DF,https://fbref.com/en/players/21512407/Kieran-Trippier
Lloyd Kelly,DF,https://fbref.com/en/players/f31def1e/Lloyd-Kelly
Emil Krafth,DF,https://fbref.com/en/players/77cf6852/Emil-Krafth
Sandro Tonali,MF,https://fbref.com/en/players/0db169ae/Sandro-Tonali
Joe Willock,"MF,FW",https://fbref.com/en/players/a3b03921/Joe-Willock
Miguel Almirón,FW,https://fbref.com/en/players/862a1c15/Miguel-Almiron
William Osula,FW,https://fbref.com/en/players/7b355808/William-Osula
Martin Dúbravka,GK,https://fbref.com/en/players/3a949a25/Martin-Dubravka
Alex Murphy,DF,https://fbref.com/en/players/f1c42eb3/Alex-Murphy
John Ruddy,GK,https://fbref.com/en/players/da8b19e2/John-Ruddy
Matt Targett,"DF,MF",https://fbref.com/en/players/e514ab62/Matt-Targett
Odisseas Vlachodimos,GK,https://fbref.com/en/players/03df04ff/Odisseas-Vlachodimos
Cristian Romero,DF,https://fbref.com/en/players/a3d94a58/Cristian-Romero
Guglielmo Vicario,GK,https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario
Pedro Porro,DF,https://fbref.com/en/players/27d0a506/Pedro-Porro
Destiny Udogie,DF,https://fbref.com/en/players/7cd520e8/Destiny-Udogie
James Maddison,MF,https://fbref.com/en/players/ee38d9c5/James-Maddison
Micky van de Ven,DF,https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven
Dejan Kulusevski,"MF,FW",https://fbref.com/en/players/df3cda47/Dejan-Kulusevski
Brennan Johnson,FW,https://fbref.com/en/players/0cd31129/Brennan-Johnson
Son Heung-min,FW,https://fbref.com/en/players/92e7e919/Son-Heung-min
Dominic Solanke,FW,https://fbref.com/en/players/e77dc3b2/Dominic-Solanke
Rodrigo Bentancur,MF,https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur
Pape Matar Sarr,MF,https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr
Timo Werner,FW,https://fbref.com/en/players/49fe9070/Timo-Werner
Yves Bissouma,MF,https://fbref.com/en/players/6c203af0/Yves-Bissouma
Wilson Odobert,FW,https://fbref.com/en/players/35516eac/Wilson-Odobert
Radu Drăgușin,DF,https://fbref.com/en/players/620922ed/Radu-Dragusin
Djed Spence,DF,https://fbref.com/en/players/9bc9a519/Djed-Spence
Lucas Bergvall,"MF,FW",https://fbref.com/en/players/a109e5c8/Lucas-Bergvall
Archie Gray,"MF,DF",https://fbref.com/en/players/f58515f5/Archie-Gray
Richarlison,"FW,MF",https://fbref.com/en/players/fa031b34/Richarlison
Mikey Moore,FW,https://fbref.com/en/players/00953a9d/Mikey-Moore
Brandon Austin,GK,https://fbref.com/en/players/5e253986/Brandon-Austin
Ben Davies,"DF,MF",https://fbref.com/en/players/44781702/Ben-Davies
Alfie Devine,MF,https://fbref.com/en/players/ba08056d/Alfie-Devine
Fraser Forster,GK,https://fbref.com/en/players/c3e39f12/Fraser-Forster
Will Lankshear,FW,https://fbref.com/en/players/92df535b/Will-Lankshear
Facundo Medina,"DF,MF",https://fbref.com/en/players/6f5ec8bb/Facundo-Medina
Brice Samba,GK,https://fbref.com/en/players/60d90c55/Brice-Samba
Adrien Thomasson,MF,https://fbref.com/en/players/c76b7567/Adrien-Thomasson
Andy Diouf,MF,https://fbref.com/en/players/9b5237b1/Andy-Diouf
Jonathan Gradit,DF,https://fbref.com/en/players/06c48679/Jonathan-Gradit
Abdukodir Khusanov,DF,https://fbref.com/en/players/d17ce930/Abdukodir-Khusanov
Florian Sotoca,FW,https://fbref.com/en/players/7a42d0df/Florian-Sotoca
Jhoanner Chávez,DF,https://fbref.com/en/players/649b57e9/Jhoanner-Chavez
Wesley Saïd,"FW,MF",https://fbref.com/en/players/90fcf472/Wesley-Said
Przemysław Frankowski,DF,https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski
Ruben Aguilar,DF,https://fbref.com/en/players/3dd738a1/Ruben-Aguilar
Angelo Fulgini,"MF,FW",https://fbref.com/en/players/4b96c347/Angelo-Fulgini
Anass Zaroury,"MF,FW",https://fbref.com/en/players/07d65234/Anass-Zaroury
Rémy Labeau Lascary,FW,https://fbref.com/en/players/c90f380c/Remy-Labeau-Lascary
Deiver Machado,DF,https://fbref.com/en/players/b3f8bdef/Deiver-Machado
M'Bala Nzola,FW,https://fbref.com/en/players/a4948e67/MBala-Nzola
Kevin Danso,DF,https://fbref.com/en/players/6e33125f/Kevin-Danso
David Costa,MF,https://fbref.com/en/players/59948ef7/David-Costa
Nampalys Mendy,MF,https://fbref.com/en/players/1598599e/Nampalys-Mendy
Malang Sarr,DF,https://fbref.com/en/players/4315f30d/Malang-Sarr
Hamzat Ojediran,MF,https://fbref.com/en/players/25124a21/Hamzat-Ojediran
Martin Satriano,"FW,DF",https://fbref.com/en/players/86383d0e/Martin-Satriano
Neil El Aynaoui,MF,https://fbref.com/en/players/17e1261b/Neil-El-Aynaoui
Kyllian Antonio,DF,https://fbref.com/en/players/ea36375c/Kyllian-Antonio
Adam Delplace,GK,https://fbref.com/en/players/2d794946/Adam-Delplace
Ismaëlo Ganiou,DF,https://fbref.com/en/players/7ce98c36/Ismaelo-Ganiou
Massadio Haïdara,"DF,MF",https://fbref.com/en/players/5167c97e/Massadio-Haidara
Hervé Koffi,GK,https://fbref.com/en/players/faf873a7/Herve-Koffi
Denis Petrić,GK,https://fbref.com/en/players/dab1b8dc/Denis-Petric
Tom Pouilly,MF,https://fbref.com/en/players/dafce747/Tom-Pouilly
Ardian Ismajli,DF,https://fbref.com/en/players/6b635f5c/Ardian-Ismajli
Devis Vásquez,GK,https://fbref.com/en/players/fac1f795/Devis-Vasquez
Mattia Viti,DF,https://fbref.com/en/players/75438a9a/Mattia-Viti
Emmanuel Gyasi,"DF,FW",https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi
Giuseppe Pezzella,"DF,FW",https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella
Liam Henderson,MF,https://fbref.com/en/players/d7918b13/Liam-Henderson
Lorenzo Colombo,"FW,MF",https://fbref.com/en/players/04df29a5/Lorenzo-Colombo
Sebastiano Esposito,"FW,MF",https://fbref.com/en/players/7ff93107/Sebastiano-Esposito
Saba Goglichidze,DF,https://fbref.com/en/players/011d370e/Saba-Goglichidze
Alberto Grassi,MF,https://fbref.com/en/players/6cc97b6a/Alberto-Grassi
Jacopo Fazzini,MF,https://fbref.com/en/players/06b08c45/Jacopo-Fazzini
Ola Solbakken,"MF,FW",https://fbref.com/en/players/78f13530/Ola-Solbakken
Youssef Maleh,MF,https://fbref.com/en/players/4c8845f7/Youssef-Maleh
Faustino Anjorin,MF,https://fbref.com/en/players/b105919e/Faustino-Anjorin
Sebastian Walukiewicz,DF,https://fbref.com/en/players/217875a4/Sebastian-Walukiewicz
Liberato Cacace,"DF,FW",https://fbref.com/en/players/dd86e8e4/Liberato-Cacace
Nicolas Haas,MF,https://fbref.com/en/players/fa449bba/Nicolas-Haas
Pietro Pellegri,"FW,MF",https://fbref.com/en/players/a44d3a3c/Pietro-Pellegri
Emmanuel Ekong,"MF,FW",https://fbref.com/en/players/c20892ee/Emmanuel-Ekong
Mattia De Sciglio,"FW,DF",https://fbref.com/en/players/ae4e2852/Mattia-De-Sciglio
Francesco Caputo,FW,https://fbref.com/en/players/5bd72174/Francesco-Caputo
Petar Stojanović,MF,https://fbref.com/en/players/13b44b02/Petar-Stojanovic
Federico Brancolini,GK,https://fbref.com/en/players/d4890c25/Federico-Brancolini
Niccolò Chiorra,GK,https://fbref.com/en/players/c89c821b/Niccolo-Chiorra
Gabriele Guarino,DF,https://fbref.com/en/players/e49193cf/Gabriele-Guarino
Ismael Konate,FW,https://fbref.com/en/players/351ab035/Ismael-Konate
Luca Marianucci,DF,https://fbref.com/en/players/64e6778a/Luca-Marianucci
Bohdan Popov,MF,https://fbref.com/en/players/2f50ac38/Bohdan-Popov
Junior Sambia,"DF,MF",https://fbref.com/en/players/24eb7ed6/Junior-Sambia
Saba Sazonov,DF,https://fbref.com/en/players/645dffbf/Saba-Sazonov
Jacopo Seghetti,GK,https://fbref.com/en/players/70a10677/Jacopo-Seghetti
Steven Shpendi,FW,https://fbref.com/en/players/fd987f24/Steven-Shpendi
Lorenzo Tosto,DF,https://fbref.com/en/players/a8c67cdb/Lorenzo-Tosto
Ivan Provedel,GK,https://fbref.com/en/players/277da414/Ivan-Provedel
Mattéo Guendouzi,MF,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
Mattia Zaccagni,"FW,MF",https://fbref.com/en/players/d85c238b/Mattia-Zaccagni
Manuel Lazzari,DF,https://fbref.com/en/players/02caf6e0/Manuel-Lazzari
Alessio Romagnoli,DF,https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli
Valentín Castellanos,FW,https://fbref.com/en/players/da76bab4/Valentin-Castellanos
Nicolò Rovella,MF,https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella
Nuno Tavares,DF,https://fbref.com/en/players/a65c844b/Nuno-Tavares
Boulaye Dia,"MF,FW",https://fbref.com/en/players/244bc2c8/Boulaye-Dia
Mario Gila,DF,https://fbref.com/en/players/9c435456/Mario-Gila
Gustav Isaksen,"FW,MF",https://fbref.com/en/players/5715bb71/Gustav-Isaksen
Tijjani Noslin,"FW,MF",https://fbref.com/en/players/2f067cf2/Tijjani-Noslin
Adam Marušić,DF,https://fbref.com/en/players/d4535821/Adam-Marusic
Patric,DF,https://fbref.com/en/players/f7223718/Patric
Fisayo Dele-Bashiru,MF,https://fbref.com/en/players/121a4fb8/Fisayo-Dele-Bashiru
Nicolò Casale,DF,https://fbref.com/en/players/3f5f38fb/Nicolo-Casale
Matías Vecino,MF,https://fbref.com/en/players/44ac04e9/Matias-Vecino
Loum Tchaouna,"FW,MF",https://fbref.com/en/players/a3c8b4d3/Loum-Tchaouna
Gaetano Castrovilli,MF,https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli
Pedro,"FW,MF",https://fbref.com/en/players/3ca7254a/Pedro
Luca Pellegrini,DF,https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini
Elseid Hysaj,DF,https://fbref.com/en/players/2f3452eb/Elseid-Hysaj
Danilo Cataldi,MF,https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi
Alessio Furlanetto,GK,https://fbref.com/en/players/95d9f4dd/Alessio-Furlanetto
Samuel Gigot,"DF,MF",https://fbref.com/en/players/41eebdf5/Samuel-Gigot
Christos Mandas,GK,https://fbref.com/en/players/f794e9ab/Christos-Mandas
Waldemar Anton,DF,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
Gregor Kobel,GK,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
Julian Ryerson,DF,https://fbref.com/en/players/009a4f60/Julian-Ryerson
Julian Brandt,MF,https://fbref.com/en/players/a167537f/Julian-Brandt
Pascal Groß,MF,https://fbref.com/en/players/8aec0537/Pascal-Gross
Nico Schlotterbeck,DF,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
Emre Can,"MF,DF",https://fbref.com/en/players/a65ce836/Emre-Can
Serhou Guirassy,FW,https://fbref.com/en/players/923f4dda/Serhou-Guirassy
Niklas Süle,DF,https://fbref.com/en/players/e33c06cf/Niklas-Sule
Karim Adeyemi,"FW,MF",https://fbref.com/en/players/501055d8/Karim-Adeyemi
Marcel Sabitzer,"MF,FW",https://fbref.com/en/players/e280527c/Marcel-Sabitzer
Jamie Gittens,FW,https://fbref.com/en/players/10745192/Jamie-Gittens
Yan Couto,DF,https://fbref.com/en/players/1944818c/Yan-Couto
Maximilian Beier,FW,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
Donyell Malen,"FW,DF",https://fbref.com/en/players/116c35df/Donyell-Malen
Felix Nmecha,MF,https://fbref.com/en/players/091c86e2/Felix-Nmecha
Ramy Bensebaini,"DF,FW",https://fbref.com/en/players/378825c7/Ramy-Bensebaini
Julien Duranville,FW,https://fbref.com/en/players/b06a7ae9/Julien-Duranville
Gio Reyna,MF,https://fbref.com/en/players/7fa4e703/Gio-Reyna
Cole Campbell,FW,https://fbref.com/en/players/fbb270b2/Cole-Campbell
Sébastien Haller,FW,https://fbref.com/en/players/ba115a40/Sebastien-Haller
Almugera Kabar,DF,https://fbref.com/en/players/02a10dc0/Almugera-Kabar
Marcel Lotka,GK,https://fbref.com/en/players/5584552e/Marcel-Lotka
Filippo Mane,DF,https://fbref.com/en/players/66642968/Filippo-Mane
Alexander Meyer,GK,https://fbref.com/en/players/b56dd813/Alexander-Meyer
Kjell-Arik Wätjen,MF,https://fbref.com/en/players/0e006cae/Kjell-Arik-Watjen
Sergio Herrera,GK,https://fbref.com/en/players/a4995f48/Sergio-Herrera
Lucas Torró,MF,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
Aimar Oroz,"MF,FW",https://fbref.com/en/players/7c363088/Aimar-Oroz
Catena,DF,https://fbref.com/en/players/274ab13c/Catena
Jesús Areso,DF,https://fbref.com/en/players/94e01ec6/Jesus-Areso
Abel,DF,https://fbref.com/en/players/40b6bd38/Abel
Ante Budimir,FW,https://fbref.com/en/players/8f3565b3/Ante-Budimir
Bryan Zaragoza,"FW,MF",https://fbref.com/en/players/a96103b2/Bryan-Zaragoza
Rubén García,"FW,MF",https://fbref.com/en/players/5c96b017/Ruben-Garcia
Enzo Boyomo,DF,https://fbref.com/en/players/3a99bc13/Enzo-Boyomo
Jon Moncayola,"MF,FW",https://fbref.com/en/players/9939e168/Jon-Moncayola
Jorge Herrando,DF,https://fbref.com/en/players/e19c989c/Jorge-Herrando
Moi Gómez,"MF,FW",https://fbref.com/en/players/5a626448/Moi-Gomez
Pablo Ibáñez,MF,https://fbref.com/en/players/3701906c/Pablo-Ibanez
Raúl,FW,https://fbref.com/en/players/18f0a9f0/Raul
Juan Cruz Armada,DF,https://fbref.com/en/players/a56da3ba/Juan-Cruz-Armada
Rubén Peña,"FW,MF",https://fbref.com/en/players/1f079188/Ruben-Pena
Nacho Vidal,DF,https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal
Iker Muñoz,MF,https://fbref.com/en/players/175ece4c/Iker-Munoz
Iker Benito,"FW,MF",https://fbref.com/en/players/50cbc806/Iker-Benito
José Arnaiz,FW,https://fbref.com/en/players/46e07328/Jose-Arnaiz
Javi Martínez,MF,https://fbref.com/en/players/3672b352/Javi-Martinez
Aitor Fernández,GK,https://fbref.com/en/players/a01c3d54/Aitor-Fernandez
Unai García,DF,https://fbref.com/en/players/4a633cfe/Unai-Garcia
Dimitrios Stamatakis,GK,https://fbref.com/en/players/21eb5ec9/Dimitrios-Stamatakis
Alexander Nübel,GK,https://fbref.com/en/players/afb0c500/Alexander-Nubel
Angelo Stiller,"MF,DF",https://fbref.com/en/players/3b1ed320/Angelo-Stiller
Julian Chabot,DF,https://fbref.com/en/players/ae7058f9/Julian-Chabot
Jamie Leweling,"FW,MF",https://fbref.com/en/players/13fe7b69/Jamie-Leweling
Atakan Karazor,MF,https://fbref.com/en/players/5762be5c/Atakan-Karazor
Maximilian Mittelstädt,DF,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
Enzo Millot,MF,https://fbref.com/en/players/f76022e7/Enzo-Millot
Deniz Undav,"FW,MF",https://fbref.com/en/players/dd549382/Deniz-Undav
Ermedin Demirović,FW,https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic
Anrie Chase,DF,https://fbref.com/en/players/ee2cf168/Anrie-Chase
Josha Vagnoman,DF,https://fbref.com/en/players/fb377d11/Josha-Vagnoman
Anthony Rouault,DF,https://fbref.com/en/players/9b545925/Anthony-Rouault
Fabian Rieder,"MF,FW",https://fbref.com/en/players/c2bd8585/Fabian-Rieder
Chris Führich,"FW,MF",https://fbref.com/en/players/0cf778df/Chris-Fuhrich
Pascal Stenzel,DF,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
El Bilal Touré,FW,https://fbref.com/en/players/47c609d5/El-Bilal-Toure
Frans Krätzig,DF,https://fbref.com/en/players/1fc08838/Frans-Kratzig
Nick Woltemade,"MF,FW",https://fbref.com/en/players/7ca196eb/Nick-Woltemade
Dan-Axel Zagadou,"DF,MF",https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
Justin Diehl,DF,https://fbref.com/en/players/d82a310a/Justin-Diehl
Ramon Hendriks,DF,https://fbref.com/en/players/5a28ad23/Ramon-Hendriks
Fabian Bredlow,GK,https://fbref.com/en/players/d28339cb/Fabian-Bredlow
Silas Katompa,"DF,FW",https://fbref.com/en/players/de4cac2d/Silas-Katompa
Yannik Keitel,MF,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
Calvin Bassey,DF,https://fbref.com/en/players/a36524bf/Calvin-Bassey
Bernd Leno,GK,https://fbref.com/en/players/2628fd2b/Bernd-Leno
Antonee Robinson,DF,https://fbref.com/en/players/289601e6/Antonee-Robinson
Kenny Tete,DF,https://fbref.com/en/players/77d7c96f/Kenny-Tete
Alex Iwobi,"FW,DF",https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi
Adama Traoré,"FW,MF",https://fbref.com/en/players/9a28eba4/Adama-Traore
Saša Lukić,MF,https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic
Andreas Pereira,MF,https://fbref.com/en/players/6639e500/Andreas-Pereira
Emile Smith Rowe,MF,https://fbref.com/en/players/17695062/Emile-Smith-Rowe
Joachim Andersen,DF,https://fbref.com/en/players/e34fc66d/Joachim-Andersen
Raúl Jiménez,FW,https://fbref.com/en/players/b561db50/Raul-Jimenez
Rodrigo Muniz,FW,https://fbref.com/en/players/a755db8c/Rodrigo-Muniz
Issa Diop,DF,https://fbref.com/en/players/a712ca2b/Issa-Diop
Sander Berge,MF,https://fbref.com/en/players/d0b6129f/Sander-Berge
Tom Cairney,MF,https://fbref.com/en/players/a8748947/Tom-Cairney
Reiss Nelson,"FW,MF",https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson
Harrison Reed,MF,https://fbref.com/en/players/803ae100/Harrison-Reed
Harry Wilson,FW,https://fbref.com/en/players/c6dc9ecd/Harry-Wilson
Timothy Castagne,DF,https://fbref.com/en/players/197640fd/Timothy-Castagne
Jay Stansfield,MF,https://fbref.com/en/players/b2626673/Jay-Stansfield
Steven Benda,GK,https://fbref.com/en/players/caaa7fab/Steven-Benda
Jorge Cuenca,DF,https://fbref.com/en/players/0abc51f2/Jorge-Cuenca
Joshua King,MF,https://fbref.com/en/players/86109b3b/Joshua-King
Ryan Sessegnon,"DF,FW",https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
Samuele Ricci,MF,https://fbref.com/en/players/9823be92/Samuele-Ricci
Duván Zapata,FW,https://fbref.com/en/players/d3de9af0/Duvan-Zapata
Valentino Lazaro,DF,https://fbref.com/en/players/016ff750/Valentino-Lazaro
Adam Masina,DF,https://fbref.com/en/players/de0f152c/Adam-Masina
Saúl Coco,DF,https://fbref.com/en/players/d0ee1652/Saul-Coco
Vanja Milinković-Savić,GK,https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic
Ivan Ilić,MF,https://fbref.com/en/players/bb376bed/Ivan-Ilic
Karol Linetty,MF,https://fbref.com/en/players/d023d70f/Karol-Linetty
Mërgim Vojvoda,DF,https://fbref.com/en/players/be2706c0/Mergim-Vojvoda
Che Adams,"FW,MF",https://fbref.com/en/players/f2bf1b0f/Che-Adams
Borna Sosa,DF,https://fbref.com/en/players/af0d79a9/Borna-Sosa
Adrien Tameze,"MF,DF",https://fbref.com/en/players/8da74c05/Adrien-Tameze
Antonio Sanabria,"FW,MF",https://fbref.com/en/players/0a447501/Antonio-Sanabria
Sebastian Walukiewicz,DF,https://fbref.com/en/players/217875a4/Sebastian-Walukiewicz
Marcus Pedersen,DF,https://fbref.com/en/players/596cc50e/Marcus-Pedersen
Guillermo Maripán,DF,https://fbref.com/en/players/d9764034/Guillermo-Maripan
Gvidas Gineitis,MF,https://fbref.com/en/players/548bd0de/Gvidas-Gineitis
Alberto Paleari,GK,https://fbref.com/en/players/94a3606c/Alberto-Paleari
Raoul Bellanova,DF,https://fbref.com/en/players/e3756e72/Raoul-Bellanova
Ali Dembélé,DF,https://fbref.com/en/players/eb3df7d9/Ali-Dembele
Yann Karamoh,FW,https://fbref.com/en/players/8b66d9cc/Yann-Karamoh
Nikola Vlašić,"FW,MF",https://fbref.com/en/players/aa8e289e/Nikola-Vlasic
Eybi Nije,DF,https://fbref.com/en/players/15918c9c/Eybi-Nije
Saba Sazonov,DF,https://fbref.com/en/players/645dffbf/Saba-Sazonov
Aaron Ciammaglichella,MF,https://fbref.com/en/players/20525799/Aaron-Ciammaglichella
Côme Bianay Balcot,DF,https://fbref.com/en/players/fd45fb38/Come-Bianay-Balcot
Marco Dalla Vecchia,MF,https://fbref.com/en/players/6adb3f4d/Marco-Dalla-Vecchia
Alessandro Dellavalle,DF,https://fbref.com/en/players/227f25be/Alessandro-Dellavalle
Antonio Donnarumma,GK,https://fbref.com/en/players/a4bd9edd/Antonio-Donnarumma
Krisztofer Horváth,MF,https://fbref.com/en/players/4ce8f4a3/Krisztofer-Horvath
Pietro Pellegri,FW,https://fbref.com/en/players/a44d3a3c/Pietro-Pellegri
Francesco Plaia,GK,https://fbref.com/en/players/8a8b18f8/Francesco-Plaia
Antonio Raillo,DF,https://fbref.com/en/players/b857bd29/Antonio-Raillo
Samu Costa,MF,https://fbref.com/en/players/76c2a023/Samu-Costa
Johan Mojica,DF,https://fbref.com/en/players/608f2092/Johan-Mojica
Sergi Darder,"MF,FW",https://fbref.com/en/players/070a3904/Sergi-Darder
Dani Rodríguez,"FW,MF",https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez
Dominik Greif,GK,https://fbref.com/en/players/30061f53/Dominik-Greif
Martin Valjent,DF,https://fbref.com/en/players/f2c6ac01/Martin-Valjent
Pablo Maffeo,DF,https://fbref.com/en/players/5db04597/Pablo-Maffeo
Vedat Muriqi,FW,https://fbref.com/en/players/0cadc46d/Vedat-Muriqi
Omar Mascarell,MF,https://fbref.com/en/players/11fd2b75/Omar-Mascarell
Cyle Larin,FW,https://fbref.com/en/players/e7af9060/Cyle-Larin
Antonio Sánchez,"DF,FW",https://fbref.com/en/players/a254bbe0/Antonio-Sanchez
Manu Morlanes,MF,https://fbref.com/en/players/a0255c67/Manu-Morlanes
Roberto Navarro,"MF,FW",https://fbref.com/en/players/c997b942/Roberto-Navarro
Takuma Asano,FW,https://fbref.com/en/players/13ddc856/Takuma-Asano
Copete,DF,https://fbref.com/en/players/0f26ffd7/Copete
Leo Román,GK,https://fbref.com/en/players/924ff27e/Leo-Roman
Toni Lato,DF,https://fbref.com/en/players/8e088e04/Toni-Lato
Marc Domenech,FW,https://fbref.com/en/players/54880c9b/Marc-Domenech
Abdón Prats,"FW,MF",https://fbref.com/en/players/d1b060e2/Abdon-Prats
Valery Fernández,"MF,FW",https://fbref.com/en/players/4acd733a/Valery-Fernandez
Chiquinho,"MF,FW",https://fbref.com/en/players/dc6c2f02/Chiquinho
Mateu Morey,DF,https://fbref.com/en/players/5fd5e542/Mateu-Morey
Iván Cuéllar,GK,https://fbref.com/en/players/75751c99/Ivan-Cuellar
Daniel Luna,MF,https://fbref.com/en/players/410b16e3/Daniel-Luna
Jan Salas,MF,https://fbref.com/en/players/59bb99d1/Jan-Salas
Siebe Van Der Heyden,DF,https://fbref.com/en/players/cf9bdd43/Siebe-Van-Der-Heyden
Sebastian Wade,DF,https://fbref.com/en/players/2a0e06a2/Sebastian-Wade
Obite N'Dicka,DF,https://fbref.com/en/players/441197b8/Obite-NDicka
